timme	koll	dag	månad	år	veckodag	antal	temperatur	nederbörd	vind
16	1	04	09	2012	2	201	18.10	0.00	6.50
17	1	04	09	2012	2	157	17.20	0.00	5.60
18	1	04	09	2012	2	115	16.30	0.00	5.80
19	1	04	09	2012	2	73	15.70	0.00	6.00
20	1	04	09	2012	2	50	15.20	0.00	5.60
21	1	04	09	2012	2	38	15.00	0.00	6.00
22	1	04	09	2012	2	14	14.70	0.00	5.90
23	1	04	09	2012	2	8	13.10	0.00	6.10
00	-23	05	09	2012	3	2	11.20	0.00	5.80
01	1	05	09	2012	3	1	10.60	0.00	5.60
02	1	05	09	2012	3	0	10.40	0.00	5.30
03	1	05	09	2012	3	4	10.50	0.00	5.60
04	1	05	09	2012	3	2	10.50	0.00	5.30
05	1	05	09	2012	3	9	10.60	0.00	5.30
06	1	05	09	2012	3	66	11.30	0.00	6.00
07	1	05	09	2012	3	114	12.00	0.00	6.50
08	1	05	09	2012	3	77	13.10	0.00	6.40
09	1	05	09	2012	3	92	14.00	0.00	7.10
10	1	05	09	2012	3	79	13.90	0.00	7.60
11	1	05	09	2012	3	109	16.10	0.00	7.70
12	1	05	09	2012	3	126	15.80	0.00	7.60
13	1	05	09	2012	3	93	16.50	0.00	8.00
14	1	05	09	2012	3	102	16.80	0.00	7.70
15	1	05	09	2012	3	139	15.60	0.00	7.90
16	1	05	09	2012	3	150	15.60	0.00	7.70
17	1	05	09	2012	3	120	15.30	0.00	7.30
18	1	05	09	2012	3	119	14.00	0.00	6.10
19	1	05	09	2012	3	79	12.80	0.00	4.40
20	1	05	09	2012	3	59	12.60	0.00	4.20
21	1	05	09	2012	3	45	11.60	0.00	4.10
22	1	05	09	2012	3	19	11.00	0.00	4.10
23	1	05	09	2012	3	7	10.60	0.00	3.80
00	-23	06	09	2012	4	4	10.40	0.00	3.90
01	1	06	09	2012	4	5	10.00	0.00	3.90
02	1	06	09	2012	4	0	9.70	0.00	3.80
03	1	06	09	2012	4	5	9.40	0.00	3.90
05	2	06	09	2012	4	12	9.30	0.00	3.80
06	1	06	09	2012	4	65	9.20	0.00	3.50
07	1	06	09	2012	4	111	10.20	0.00	3.30
08	1	06	09	2012	4	62	11.70	0.00	3.40
09	1	06	09	2012	4	88	12.90	0.00	3.40
10	1	06	09	2012	4	83	13.90	0.00	3.60
11	1	06	09	2012	4	99	14.90	0.00	4.40
12	1	06	09	2012	4	156	15.50	0.00	4.80
13	1	06	09	2012	4	83	15.90	0.00	4.80
14	1	06	09	2012	4	132	16.10	0.00	5.40
15	1	06	09	2012	4	151	16.00	0.00	5.60
16	1	06	09	2012	4	178	15.60	0.00	6.00
17	1	06	09	2012	4	190	14.70	0.00	6.50
18	1	06	09	2012	4	116	13.00	0.00	6.40
19	1	06	09	2012	4	57	11.70	0.10	5.30
20	1	06	09	2012	4	59	11.10	0.30	5.00
21	1	06	09	2012	4	43	10.40	0.60	4.70
22	1	06	09	2012	4	18	10.10	0.60	5.30
23	1	06	09	2012	4	8	10.00	0.60	5.90
00	-23	07	09	2012	5	2	10.20	0.80	5.80
01	1	07	09	2012	5	0	10.50	0.60	7.20
02	1	07	09	2012	5	0	10.60	0.30	5.50
03	1	07	09	2012	5	4	10.70	0.20	6.10
04	1	07	09	2012	5	3	11.00	0.60	5.80
05	1	07	09	2012	5	12	11.70	0.60	5.80
06	1	07	09	2012	5	56	12.30	0.20	4.70
07	1	07	09	2012	5	118	12.50	0.40	4.30
08	1	07	09	2012	5	81	13.00	0.10	5.20
09	1	07	09	2012	5	53	13.50	0.30	4.10
10	1	07	09	2012	5	52	14.30	0.40	4.80
11	1	07	09	2012	5	71	14.10	0.40	6.30
12	1	07	09	2012	5	108	14.50	0.40	7.70
13	1	07	09	2012	5	94	15.70	0.30	6.60
14	1	07	09	2012	5	107	15.90	0.30	7.40
15	1	07	09	2012	5	133	16.50	0.10	6.90
16	1	07	09	2012	5	155	16.50	0.00	7.10
17	1	07	09	2012	5	133	15.60	0.00	7.00
18	1	07	09	2012	5	77	13.60	0.00	6.50
19	1	07	09	2012	5	38	12.40	0.00	5.50
20	1	07	09	2012	5	37	11.70	0.00	5.10
21	1	07	09	2012	5	40	11.20	0.00	4.70
22	1	07	09	2012	5	17	10.90	0.00	4.40
23	1	07	09	2012	5	23	10.60	0.00	4.40
00	-23	08	09	2012	6	17	10.70	0.10	4.70
01	1	08	09	2012	6	7	10.60	0.00	4.60
02	1	08	09	2012	6	14	10.70	0.10	5.00
03	1	08	09	2012	6	11	10.40	0.10	4.70
04	1	08	09	2012	6	2	10.50	0.00	4.90
05	1	08	09	2012	6	0	9.90	0.00	5.00
06	1	08	09	2012	6	24	9.90	0.00	5.00
07	1	08	09	2012	6	13	10.60	0.00	5.10
08	1	08	09	2012	6	26	11.60	0.00	5.50
09	1	08	09	2012	6	52	12.70	0.10	5.60
10	1	08	09	2012	6	64	13.70	0.00	5.90
11	1	08	09	2012	6	91	15.30	0.00	6.40
12	1	08	09	2012	6	94	16.60	0.00	7.30
13	1	08	09	2012	6	81	16.80	0.00	8.00
14	1	08	09	2012	6	51	16.60	0.00	8.20
15	1	08	09	2012	6	65	16.50	0.00	8.40
16	1	08	09	2012	6	63	16.10	0.00	8.60
17	1	08	09	2012	6	51	15.30	0.00	7.60
18	1	08	09	2012	6	41	13.90	0.00	7.30
19	1	08	09	2012	6	43	12.70	0.00	6.30
20	1	08	09	2012	6	33	11.80	0.00	5.10
21	1	08	09	2012	6	32	11.30	0.00	4.40
22	1	08	09	2012	6	16	10.80	0.00	4.00
23	1	08	09	2012	6	26	10.40	0.00	3.70
00	-23	09	09	2012	7	14	10.10	0.00	3.50
01	1	09	09	2012	7	8	9.70	0.00	2.70
02	1	09	09	2012	7	12	9.20	0.00	2.20
03	1	09	09	2012	7	3	8.50	0.00	1.40
04	1	09	09	2012	7	0	7.60	0.00	0.90
05	1	09	09	2012	7	0	7.80	0.00	0.50
06	1	09	09	2012	7	7	8.50	0.00	0.60
07	1	09	09	2012	7	11	8.80	0.00	0.80
08	1	09	09	2012	7	18	9.80	0.00	1.20
09	1	09	09	2012	7	26	12.00	0.00	2.20
10	1	09	09	2012	7	33	14.20	0.00	2.80
11	1	09	09	2012	7	65	15.80	0.00	3.50
12	1	09	09	2012	7	88	15.80	0.00	3.50
13	1	09	09	2012	7	75	15.40	0.00	3.20
14	1	09	09	2012	7	67	16.10	0.00	3.60
15	1	09	09	2012	7	63	16.00	0.00	3.60
16	1	09	09	2012	7	65	16.20	0.00	3.60
17	1	09	09	2012	7	52	16.00	0.00	3.60
18	1	09	09	2012	7	53	14.10	0.00	3.00
19	1	09	09	2012	7	26	13.80	0.00	3.60
20	1	09	09	2012	7	29	13.10	0.00	4.10
21	1	09	09	2012	7	27	12.20	0.00	4.00
22	1	09	09	2012	7	7	11.80	0.00	3.50
23	1	09	09	2012	7	3	12.30	0.00	3.60
00	-23	10	09	2012	1	2	12.80	0.00	4.00
01	1	10	09	2012	1	1	13.20	0.00	4.40
02	1	10	09	2012	1	0	13.40	0.00	4.30
03	1	10	09	2012	1	4	13.00	0.00	4.10
04	1	10	09	2012	1	1	13.20	0.00	4.10
05	1	10	09	2012	1	13	13.20	0.00	4.20
06	1	10	09	2012	1	67	13.40	0.00	4.30
07	1	10	09	2012	1	136	13.70	0.00	4.50
08	1	10	09	2012	1	103	14.70	0.00	4.70
09	1	10	09	2012	1	81	16.60	0.00	4.80
10	1	10	09	2012	1	86	18.30	0.00	5.30
11	1	10	09	2012	1	100	19.80	0.00	5.70
12	1	10	09	2012	1	139	20.80	0.00	5.30
13	1	10	09	2012	1	111	21.20	0.00	5.00
14	1	10	09	2012	1	133	21.50	0.00	4.80
15	1	10	09	2012	1	170	21.30	0.00	4.60
16	1	10	09	2012	1	217	20.80	0.00	4.00
17	1	10	09	2012	1	183	20.00	0.00	3.90
18	1	10	09	2012	1	116	19.30	0.00	4.20
19	1	10	09	2012	1	92	17.70	0.00	3.90
20	1	10	09	2012	1	72	16.60	0.00	3.70
21	1	10	09	2012	1	49	16.20	0.00	3.70
22	1	10	09	2012	1	15	15.70	0.00	3.80
23	1	10	09	2012	1	2	15.30	0.00	3.50
00	-23	11	09	2012	2	4	14.80	0.00	3.10
01	1	11	09	2012	2	1	14.30	0.00	3.00
02	1	11	09	2012	2	0	13.70	0.00	2.80
03	1	11	09	2012	2	3	13.10	0.00	2.90
04	1	11	09	2012	2	0	12.70	0.00	2.90
05	1	11	09	2012	2	11	12.40	0.00	3.10
06	1	11	09	2012	2	71	12.80	0.00	3.30
07	1	11	09	2012	2	138	13.70	0.00	3.40
08	1	11	09	2012	2	83	15.50	0.00	3.80
09	1	11	09	2012	2	0	17.50	0.00	4.20
10	1	11	09	2012	2	79	19.40	0.00	5.00
11	1	11	09	2012	2	113	19.60	0.00	5.70
12	1	11	09	2012	2	110	20.50	0.00	6.20
13	1	11	09	2012	2	79	18.70	0.20	5.10
14	1	11	09	2012	2	0	20.60	0.10	4.60
15	1	11	09	2012	2	103	21.70	0.10	3.90
16	1	11	09	2012	2	153	19.20	3.20	4.30
17	1	11	09	2012	2	136	17.80	3.50	3.90
18	1	11	09	2012	2	78	17.80	0.00	4.00
19	1	11	09	2012	2	0	16.80	0.00	3.60
20	1	11	09	2012	2	48	16.20	0.10	3.70
21	1	11	09	2012	2	32	15.40	0.30	3.90
22	1	11	09	2012	2	15	14.70	0.40	4.20
23	1	11	09	2012	2	4	13.20	0.30	4.40
00	-23	12	09	2012	3	0	12.90	0.30	3.90
01	1	12	09	2012	3	2	12.90	0.10	3.90
02	1	12	09	2012	3	1	12.10	0.10	3.80
03	1	12	09	2012	3	5	10.80	0.00	3.10
04	1	12	09	2012	3	2	10.00	0.00	2.50
05	1	12	09	2012	3	11	9.60	0.00	2.00
06	1	12	09	2012	3	64	9.00	0.00	2.10
07	1	12	09	2012	3	119	9.80	0.00	2.50
08	1	12	09	2012	3	112	10.80	0.00	3.10
09	1	12	09	2012	3	77	11.60	0.10	3.50
10	1	12	09	2012	3	91	12.10	0.50	4.80
11	1	12	09	2012	3	124	13.20	0.30	3.80
12	1	12	09	2012	3	162	14.60	0.10	2.30
13	1	12	09	2012	3	163	14.80	0.40	4.30
14	1	12	09	2012	3	149	14.30	0.20	4.00
15	1	12	09	2012	3	130	14.60	0.20	3.30
16	1	12	09	2012	3	178	14.50	0.10	4.20
17	1	12	09	2012	3	187	13.40	0.10	3.90
18	1	12	09	2012	3	117	11.00	0.00	3.10
19	1	12	09	2012	3	80	9.80	0.00	2.90
20	1	12	09	2012	3	46	9.30	0.00	2.60
21	1	12	09	2012	3	50	9.50	0.00	2.60
22	1	12	09	2012	3	23	8.70	0.00	2.40
23	1	12	09	2012	3	16	8.00	0.00	2.10
00	-23	13	09	2012	4	2	7.70	0.00	2.20
01	1	13	09	2012	4	0	7.40	0.00	2.00
02	1	13	09	2012	4	0	7.30	0.00	2.30
03	1	13	09	2012	4	4	7.40	0.00	2.50
04	1	13	09	2012	4	1	8.50	0.10	2.80
05	1	13	09	2012	4	13	8.50	0.00	2.80
06	1	13	09	2012	4	54	7.40	0.00	2.30
07	1	13	09	2012	4	141	8.20	0.00	2.80
08	1	13	09	2012	4	94	8.80	0.00	3.00
09	1	13	09	2012	4	95	10.50	0.10	2.90
10	1	13	09	2012	4	76	11.50	0.00	3.90
11	1	13	09	2012	4	87	12.80	0.00	3.10
12	1	13	09	2012	4	113	14.20	0.00	3.90
13	1	13	09	2012	4	102	14.90	0.00	4.50
14	1	13	09	2012	4	106	15.20	0.00	4.80
15	1	13	09	2012	4	152	14.40	0.00	4.70
16	1	13	09	2012	4	177	14.00	0.00	4.90
17	1	13	09	2012	4	174	13.50	0.00	5.10
18	1	13	09	2012	4	134	11.00	0.00	4.00
19	1	13	09	2012	4	66	9.60	0.00	3.10
20	1	13	09	2012	4	49	8.80	0.00	3.70
21	1	13	09	2012	4	38	8.40	0.00	3.10
22	1	13	09	2012	4	18	8.60	0.00	3.40
23	1	13	09	2012	4	10	8.40	0.00	4.00
00	-23	14	09	2012	5	0	8.40	0.00	4.60
01	1	14	09	2012	5	1	8.40	0.00	4.80
02	1	14	09	2012	5	0	8.20	0.00	4.80
03	1	14	09	2012	5	4	8.40	0.00	5.50
04	1	14	09	2012	5	2	9.00	0.00	5.70
05	1	14	09	2012	5	8	9.20	0.00	6.20
06	1	14	09	2012	5	69	9.50	0.00	6.90
07	1	14	09	2012	5	94	9.80	0.00	7.30
08	1	14	09	2012	5	64	10.00	0.40	7.60
09	1	14	09	2012	5	49	9.70	0.80	7.60
10	1	14	09	2012	5	37	10.00	0.50	8.00
11	1	14	09	2012	5	50	10.20	0.20	8.20
12	1	14	09	2012	5	66	10.30	0.30	7.80
13	1	14	09	2012	5	53	10.50	0.20	7.40
14	1	14	09	2012	5	55	11.00	0.10	6.80
15	1	14	09	2012	5	73	11.10	0.10	6.80
16	1	14	09	2012	5	138	11.30	0.10	6.30
17	1	14	09	2012	5	81	11.60	0.20	6.60
18	1	14	09	2012	5	61	11.70	0.10	7.30
19	1	14	09	2012	5	36	11.60	0.40	5.20
20	1	14	09	2012	5	26	11.30	0.30	4.70
21	1	14	09	2012	5	22	11.50	0.00	4.90
22	1	14	09	2012	5	14	11.30	0.00	4.10
23	1	14	09	2012	5	15	10.70	0.00	3.90
00	-23	15	09	2012	6	7	10.30	0.00	3.80
01	1	15	09	2012	6	9	10.60	0.00	4.00
02	1	15	09	2012	6	5	9.90	0.00	3.90
03	1	15	09	2012	6	8	9.50	0.00	3.90
04	1	15	09	2012	6	3	9.60	0.00	4.30
05	1	15	09	2012	6	6	9.70	0.00	4.20
06	1	15	09	2012	6	28	10.30	0.00	4.00
07	1	15	09	2012	6	9	10.70	0.00	4.40
08	1	15	09	2012	6	17	11.20	0.00	4.40
09	1	15	09	2012	6	43	11.80	0.00	4.30
10	1	15	09	2012	6	60	11.40	0.30	5.50
11	1	15	09	2012	6	103	12.90	0.40	4.50
12	1	15	09	2012	6	114	12.90	0.50	5.90
13	1	15	09	2012	6	115	13.80	0.40	6.50
14	1	15	09	2012	6	108	14.60	0.30	5.30
15	1	15	09	2012	6	105	12.50	0.30	5.30
16	1	15	09	2012	6	92	13.20	0.10	5.10
17	1	15	09	2012	6	58	12.50	0.10	5.50
18	1	15	09	2012	6	30	11.70	0.00	4.40
19	1	15	09	2012	6	22	11.20	0.00	4.50
20	1	15	09	2012	6	14	10.80	0.00	4.10
21	1	15	09	2012	6	27	11.10	0.00	4.30
22	1	15	09	2012	6	16	11.20	0.00	4.90
23	1	15	09	2012	6	11	11.20	0.00	4.40
00	-23	16	09	2012	7	17	11.00	0.00	4.70
01	1	16	09	2012	7	8	10.60	0.00	4.40
02	1	16	09	2012	7	16	10.60	0.00	4.00
03	1	16	09	2012	7	5	10.30	0.00	4.20
04	1	16	09	2012	7	0	10.20	0.00	3.60
05	1	16	09	2012	7	2	10.00	0.00	3.80
06	1	16	09	2012	7	11	10.60	0.00	3.60
07	1	16	09	2012	7	6	10.60	0.00	4.30
08	1	16	09	2012	7	11	11.40	0.00	4.10
09	1	16	09	2012	7	32	12.10	0.00	5.20
10	1	16	09	2012	7	40	13.10	0.00	5.10
11	1	16	09	2012	7	52	14.40	0.00	5.10
12	1	16	09	2012	7	0	15.80	0.00	5.60
13	1	16	09	2012	7	45	16.60	0.00	5.80
14	1	16	09	2012	7	52	16.80	0.00	5.50
15	1	16	09	2012	7	59	17.00	0.00	5.20
16	1	16	09	2012	7	66	16.90	0.00	4.90
17	1	16	09	2012	7	61	16.20	0.00	4.30
18	1	16	09	2012	7	51	14.20	0.00	4.10
19	1	16	09	2012	7	35	13.00	0.00	4.30
20	1	16	09	2012	7	0	12.80	0.00	4.70
21	1	16	09	2012	7	24	12.40	0.00	4.90
22	1	16	09	2012	7	22	12.40	0.00	4.90
23	1	16	09	2012	7	2	11.90	0.00	4.80
00	-23	17	09	2012	1	0	11.60	0.00	4.90
01	1	17	09	2012	1	0	11.30	0.00	4.70
02	1	17	09	2012	1	0	11.80	0.00	4.70
03	1	17	09	2012	1	5	11.50	0.00	4.90
04	1	17	09	2012	1	0	11.50	0.00	4.60
05	1	17	09	2012	1	14	11.80	0.00	4.80
06	1	17	09	2012	1	58	12.50	0.00	5.30
07	1	17	09	2012	1	138	13.90	0.00	6.50
08	1	17	09	2012	1	76	14.10	0.10	7.00
09	1	17	09	2012	1	68	14.30	0.10	7.40
10	1	17	09	2012	1	64	14.60	0.20	6.90
12	2	17	09	2012	1	93	14.60	0.10	6.30
13	1	17	09	2012	1	76	15.70	0.10	6.50
14	1	17	09	2012	1	89	16.30	0.00	5.40
15	1	17	09	2012	1	146	16.30	0.00	5.80
16	1	17	09	2012	1	209	15.90	0.00	5.30
17	1	17	09	2012	1	173	15.10	0.00	4.50
18	1	17	09	2012	1	122	13.30	0.00	3.60
19	1	17	09	2012	1	99	11.90	0.00	3.30
20	1	17	09	2012	1	51	10.80	0.00	2.90
21	1	17	09	2012	1	40	9.70	0.00	2.00
22	1	17	09	2012	1	10	9.00	0.00	1.50
23	1	17	09	2012	1	5	8.70	0.00	2.50
00	-23	18	09	2012	2	2	8.40	0.00	2.90
01	1	18	09	2012	2	0	8.10	0.00	2.60
02	1	18	09	2012	2	1	8.00	0.00	2.90
03	1	18	09	2012	2	4	8.50	0.00	3.00
04	1	18	09	2012	2	3	9.40	0.00	3.80
05	1	18	09	2012	2	9	10.30	0.00	3.90
06	1	18	09	2012	2	63	10.60	0.40	4.30
07	1	18	09	2012	2	112	11.20	2.10	4.30
08	1	18	09	2012	2	91	12.30	1.70	4.50
09	1	18	09	2012	2	58	13.70	0.00	6.50
10	1	18	09	2012	2	68	13.80	0.00	5.50
11	1	18	09	2012	2	55	13.80	0.00	5.50
12	1	18	09	2012	2	92	15.00	0.00	7.60
13	1	18	09	2012	2	69	14.80	0.00	3.10
14	1	18	09	2012	2	61	14.60	0.10	3.30
15	1	18	09	2012	2	126	13.90	0.20	3.50
16	1	18	09	2012	2	153	13.60	0.00	3.00
17	1	18	09	2012	2	124	13.20	0.00	4.10
18	1	18	09	2012	2	117	12.10	0.00	4.50
19	1	18	09	2012	2	58	12.10	0.00	4.70
20	1	18	09	2012	2	50	11.40	0.00	3.70
21	1	18	09	2012	2	37	10.60	0.00	3.30
22	1	18	09	2012	2	15	10.50	0.00	3.70
23	1	18	09	2012	2	9	10.10	0.00	3.50
00	-23	19	09	2012	3	2	9.80	0.00	3.70
01	1	19	09	2012	3	0	9.50	0.00	3.70
02	1	19	09	2012	3	1	9.80	0.00	3.90
03	1	19	09	2012	3	4	10.20	0.00	3.90
04	1	19	09	2012	3	1	9.60	0.00	4.00
05	1	19	09	2012	3	7	9.80	0.00	3.90
06	1	19	09	2012	3	64	7.30	0.00	4.10
07	1	19	09	2012	3	135	7.50	0.00	4.70
08	1	19	09	2012	3	99	8.30	0.00	5.10
09	1	19	09	2012	3	72	9.30	0.00	4.90
10	1	19	09	2012	3	70	10.20	0.00	5.50
11	1	19	09	2012	3	0	10.50	0.00	6.70
12	1	19	09	2012	3	114	11.70	0.00	7.30
13	1	19	09	2012	3	68	11.90	1.30	6.40
14	1	19	09	2012	3	77	11.20	0.90	6.60
15	1	19	09	2012	3	113	10.50	0.20	7.00
16	1	19	09	2012	3	165	10.40	0.00	6.40
17	1	19	09	2012	3	150	9.80	0.00	5.10
18	1	19	09	2012	3	103	9.40	0.00	5.00
19	1	19	09	2012	3	71	8.80	0.00	5.00
20	1	19	09	2012	3	49	8.10	0.00	4.60
21	1	19	09	2012	3	36	7.70	0.00	4.40
22	1	19	09	2012	3	19	7.40	0.00	4.30
23	1	19	09	2012	3	4	7.50	0.00	4.50
00	-23	20	09	2012	4	0	7.90	0.00	4.90
01	1	20	09	2012	4	3	7.50	0.00	4.30
02	1	20	09	2012	4	0	7.30	0.00	4.30
03	1	20	09	2012	4	3	7.10	0.00	4.60
04	1	20	09	2012	4	2	6.90	0.00	4.40
05	1	20	09	2012	4	7	7.10	0.00	4.10
06	1	20	09	2012	4	59	6.50	0.00	4.90
07	1	20	09	2012	4	122	7.10	0.00	5.00
08	1	20	09	2012	4	78	8.00	0.00	4.70
09	1	20	09	2012	4	82	8.70	0.20	5.70
10	1	20	09	2012	4	68	9.90	0.30	4.90
11	1	20	09	2012	4	75	10.70	0.40	5.50
12	1	20	09	2012	4	117	11.10	0.40	3.80
13	1	20	09	2012	4	57	10.80	0.70	5.30
14	1	20	09	2012	4	95	9.70	1.10	5.50
15	1	20	09	2012	4	96	11.00	0.30	5.00
16	1	20	09	2012	4	134	11.20	0.20	4.30
17	1	20	09	2012	4	95	10.70	0.20	5.50
18	1	20	09	2012	4	98	8.90	0.00	3.00
19	1	20	09	2012	4	58	8.40	0.00	3.40
20	1	20	09	2012	4	33	8.40	0.00	3.70
21	1	20	09	2012	4	39	8.20	0.00	3.30
22	1	20	09	2012	4	15	8.20	0.00	3.00
23	1	20	09	2012	4	4	8.40	0.00	3.50
00	-23	21	09	2012	5	2	7.90	0.00	2.60
01	1	21	09	2012	5	0	7.30	0.00	2.80
02	1	21	09	2012	5	1	6.80	0.00	2.00
03	1	21	09	2012	5	3	7.40	0.00	2.50
04	1	21	09	2012	5	1	7.60	0.00	1.30
05	1	21	09	2012	5	5	7.70	0.00	1.60
06	1	21	09	2012	5	55	6.70	0.00	2.10
07	1	21	09	2012	5	88	7.50	0.00	2.10
08	1	21	09	2012	5	55	8.20	0.20	2.50
09	1	21	09	2012	5	38	8.30	0.90	2.20
10	1	21	09	2012	5	29	8.70	0.40	3.00
11	1	21	09	2012	5	30	9.30	1.30	3.90
12	1	21	09	2012	5	43	10.00	2.40	4.70
13	1	21	09	2012	5	54	10.50	2.30	5.60
14	1	21	09	2012	5	62	11.10	1.20	4.90
15	1	21	09	2012	5	80	11.60	0.10	5.90
16	1	21	09	2012	5	121	11.90	0.10	5.30
17	1	21	09	2012	5	89	11.30	0.10	5.40
18	1	21	09	2012	5	62	9.80	0.70	5.40
19	1	21	09	2012	5	23	9.60	0.50	5.10
20	1	21	09	2012	5	22	9.70	0.50	4.60
21	1	21	09	2012	5	23	9.80	0.70	4.70
22	1	21	09	2012	5	16	9.90	0.70	4.60
23	1	21	09	2012	5	0	9.90	0.70	4.50
00	-23	22	09	2012	6	5	9.90	0.50	4.50
01	1	22	09	2012	6	4	9.70	0.30	4.70
02	1	22	09	2012	6	0	9.50	0.00	4.60
03	1	22	09	2012	6	6	9.20	0.00	4.30
04	1	22	09	2012	6	2	9.30	0.00	4.00
05	1	22	09	2012	6	1	9.40	0.10	4.00
06	1	22	09	2012	6	16	9.90	0.40	4.30
07	1	22	09	2012	6	10	10.00	0.50	3.70
08	1	22	09	2012	6	25	10.30	1.20	3.80
09	1	22	09	2012	6	30	10.70	1.90	4.10
10	1	22	09	2012	6	32	10.80	3.80	4.40
11	1	22	09	2012	6	30	10.90	3.80	3.30
12	1	22	09	2012	6	41	11.10	2.90	2.70
13	1	22	09	2012	6	0	11.50	1.60	0.50
14	1	22	09	2012	6	40	11.10	2.10	1.40
15	1	22	09	2012	6	25	10.90	3.00	0.90
16	1	22	09	2012	6	32	10.50	3.20	3.40
17	1	22	09	2012	6	18	9.70	1.80	4.90
18	1	22	09	2012	6	24	8.90	0.60	3.40
19	1	22	09	2012	6	21	8.30	0.90	2.90
20	1	22	09	2012	6	11	8.20	0.80	1.90
21	1	22	09	2012	6	18	8.10	0.30	1.90
22	1	22	09	2012	6	12	8.10	0.10	1.70
23	1	22	09	2012	6	8	8.10	0.10	2.10
00	-23	23	09	2012	7	13	8.30	0.10	2.50
01	1	23	09	2012	7	4	8.40	0.00	2.90
02	1	23	09	2012	7	3	8.30	0.00	3.30
03	1	23	09	2012	7	0	8.00	0.00	3.60
04	1	23	09	2012	7	2	7.80	0.00	3.80
05	1	23	09	2012	7	0	8.00	0.00	4.10
06	1	23	09	2012	7	5	7.90	0.10	4.40
07	1	23	09	2012	7	9	8.00	0.10	4.50
08	1	23	09	2012	7	6	8.10	0.20	4.50
09	1	23	09	2012	7	23	8.40	0.10	3.60
10	1	23	09	2012	7	25	8.90	0.10	2.90
11	1	23	09	2012	7	33	9.50	0.10	3.30
12	1	23	09	2012	7	60	10.00	0.00	3.70
13	1	23	09	2012	7	53	10.40	0.00	3.40
14	1	23	09	2012	7	48	11.40	0.00	2.30
15	1	23	09	2012	7	54	10.70	0.00	2.60
16	1	23	09	2012	7	81	10.50	0.00	2.10
17	1	23	09	2012	7	80	10.20	0.20	1.90
18	1	23	09	2012	7	49	8.70	0.00	2.40
19	1	23	09	2012	7	38	7.60	0.00	2.60
20	1	23	09	2012	7	30	7.10	0.00	2.90
21	1	23	09	2012	7	16	7.00	0.00	2.90
22	1	23	09	2012	7	14	7.50	0.00	2.90
23	1	23	09	2012	7	8	7.60	0.00	3.10
00	-23	24	09	2012	1	4	7.20	0.00	2.90
01	1	24	09	2012	1	0	6.30	0.00	2.80
02	1	24	09	2012	1	2	6.50	0.00	2.80
03	1	24	09	2012	1	3	6.60	0.00	2.90
04	1	24	09	2012	1	2	6.60	0.00	3.00
05	1	24	09	2012	1	8	6.70	0.00	3.00
06	1	24	09	2012	1	75	6.30	0.00	1.50
07	1	24	09	2012	1	112	5.90	0.00	2.20
08	1	24	09	2012	1	59	7.10	0.00	2.70
09	1	24	09	2012	1	57	8.30	0.00	2.80
10	1	24	09	2012	1	77	9.80	0.00	3.10
11	1	24	09	2012	1	95	11.20	0.00	3.50
12	1	24	09	2012	1	134	12.10	0.00	3.60
13	1	24	09	2012	1	101	12.80	0.00	3.70
14	1	24	09	2012	1	102	13.10	0.00	4.40
15	1	24	09	2012	1	137	12.70	0.00	4.70
16	1	24	09	2012	1	114	11.90	0.00	4.70
17	1	24	09	2012	1	67	11.10	0.00	5.30
18	1	24	09	2012	1	55	9.50	0.00	5.40
19	1	24	09	2012	1	64	8.50	0.00	5.60
20	1	24	09	2012	1	57	7.80	0.00	6.00
21	1	24	09	2012	1	28	7.30	0.00	5.80
22	1	24	09	2012	1	11	7.20	0.00	5.90
23	1	24	09	2012	1	2	7.20	0.30	5.40
00	-23	25	09	2012	2	0	7.20	0.30	5.60
01	1	25	09	2012	2	0	7.40	0.40	6.30
02	1	25	09	2012	2	0	7.50	0.40	6.00
03	1	25	09	2012	2	2	7.70	0.50	5.80
04	1	25	09	2012	2	1	7.80	0.50	5.10
05	1	25	09	2012	2	9	8.10	0.40	4.70
06	1	25	09	2012	2	51	8.40	1.60	5.50
07	1	25	09	2012	2	89	8.70	0.60	5.40
08	1	25	09	2012	2	39	8.90	0.20	5.00
09	1	25	09	2012	2	55	9.40	0.20	4.80
10	1	25	09	2012	2	58	9.70	0.20	4.00
11	1	25	09	2012	2	77	9.90	0.10	4.60
12	1	25	09	2012	2	0	10.20	0.00	3.20
13	1	25	09	2012	2	67	10.70	0.00	3.80
